rate,sttl,dload,ackdat,dmean,ct_srv_src,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,attack_cat
90909.0902,254,0,0,0,7,3,3,3,7,3
125000.0003,254,0,0,0,7,2,7,11,7,0
90909.0902,254,0,0,0,4,1,1,1,4,2
91.40635015931798,31,27218.6747821595,0,82,16,1,2,12,7,4
28.042109,254,0,0,0,1,1,1,1,1,1
111111.1072,254,0,0,0,9,1,10,3,8,4
26.714774,254,3897.214111,0.018641,44,2,1,1,1,1,5
10.818172836277842,254,1896.3727455193412,0.11416673378353817,54,2,1,1,1,2,2
250000.0006,254,0,0,0,11,4,4,5,11,3
26.399375878165223,31,69548.85698335034,0.0001425903760077505,565,1,1,1,3,2,4
125000.0003,254,0,0,0,26,17,26,18,26,3
1000000.003,254,0,0,0,9,3,3,3,9,3
19.057444,254,2276.729248,0.047124,45,3,1,1,3,3,2
79.426438,254,9488.811523,0.046957,45,3,1,1,1,1,5
125000.0003,254,0,0,0,5,1,1,1,6,2
31.420863368409925,254,4862.812750834192,0.046109386680056964,51,7,2,2,2,6,2
85.371774,31,9597.584961,0.00011,53,2,1,2,3,1,4
142857.1409,254,0,0,0,5,3,5,3,5,5
29.32068854431354,254,4740.65655162967,0.056275425664787826,51,3,1,3,2,3,2
41.694565,254,6082.501465,0.051357,44,9,1,2,2,9,2
13.552223232137385,254,1977.0301778862386,0.09196105337043578,44,5,1,3,1,3,4
58823.52838,254,0,0,0,2,1,1,1,1,5
201.54422570567357,62,1751369.953942353,0.04566678383231441,1284,1,1,1,1,1,0
1.243613,254,296.658356,0.085441,78,6,3,4,4,4,2
46.491864445503296,254,8629.889469884436,0.04471181576889795,53,4,1,2,2,3,2
46.068663,62,282179.2813,0.065777,1133,3,1,1,1,1,3
28.816771609873737,31,76346.55498516437,0.00015436641655791196,565,1,1,1,1,1,4
500000.0013,254,0,0,0,7,1,2,2,7,2
90909.0902,254,0,0,0,10,3,7,7,10,3
1.659993,254,242.163666,0.142192,44,2,1,1,1,3,5
125000.0003,254,0,0,0,16,3,3,8,16,3
200000.0051,254,0,0,0,5,2,5,2,5,0
142857.1409,254,0,0,0,14,3,7,7,14,3
0.7979338846815853,254,120.3727545687218,0.06910837460851654,44,3,2,2,2,3,2
111111.1072,254,0,0,0,38,22,38,38,38,3
90909.0902,254,0,0,0,17,1,5,5,16,2
16.126508,254,2352.572998,0.086442,44,4,1,1,1,3,5
125000.0003,254,0,0,0,5,2,5,11,5,5
111111.1072,254,0,0,0,7,4,7,21,7,1
84.91849972458752,31,289223.46968112525,0.0001349114293442314,735,2,1,3,3,2,4
250000.0006,254,0,0,0,7,4,4,4,7,3
101.69812397016773,62,12332.8700675976,0.05590097981087404,70,1,1,1,1,1,1
125000.0003,254,0,0,0,3,1,1,2,1,5
248.32109108739147,31,121793.91138164204,0.00013310203276458427,120,3,1,1,1,1,4
7647.97964957225,31,2768722.6606566296,0.00014112136376304144,118,4,1,1,1,5,4
18.484148,254,2696.510986,0.026027,44,2,1,1,3,1,5
125000.0003,254,0,0,0,1,1,1,1,1,5
7.656751,254,1116.984741,0.079193,44,4,1,1,2,1,5
18.96107878466497,62,931.8015927716151,0.08793766311304055,43,6,1,6,3,6,4
21.865658307864383,254,2843.446084521297,0.08125853824779108,44,5,1,1,2,5,2
100000.0025,254,0,0,0,12,2,2,2,12,1
14.667191119371429,254,3132.7305592441485,0.04778497082679686,57,2,1,3,3,2,2
28.963779,254,3053.123047,0.0811,45,7,1,1,2,5,2
24.887457,254,3630.640869,0.009421,44,1,1,1,1,1,5
111111.1072,254,0,0,0,6,2,6,2,6,0
32.431777837408944,210,13504.35403739278,0.024044619755811583,120,2,1,1,1,1,1
125000.0003,254,0,0,0,4,3,4,18,4,0
32.52348637692584,248,4542.815275454001,0.05044560531009491,46,3,1,2,2,3,0
25.81905351815962,101,6156.490739952851,0.06650039156998055,66,1,1,2,3,1,1
31.29244519889295,254,4235.788505408532,0.08333614236526363,48,4,1,1,2,4,2
125000.0003,254,0,0,0,8,4,8,13,8,5
125000.0003,254,0,0,0,9,4,4,4,9,3
90909.0902,254,0,0,0,1,1,1,1,1,5
1363.2983456075585,31,4012266.8658661065,0.00015230821922179903,756,4,1,1,1,9,4
111111.1072,254,0,0,0,1,1,17,2,5,5
142857.1409,254,0,0,0,10,3,7,7,10,3
111111.1072,254,0,0,0,29,4,29,4,29,3
2754.4137424153946,31,596396.3223011969,0,81,1,1,1,6,2,4
166666.6608,254,0,0,0,7,4,4,4,7,3
111111.1072,254,0,0,0,7,2,7,2,7,0
24.17176968683494,254,4352.656766477311,0.1050824708944282,67,7,1,2,3,4,2
76.926536,62,488289,0.057848,1137,1,1,1,1,1,3
38.25487671122476,62,30049.916456370942,0.04647890774371101,205,1,1,1,1,1,1
4188.211106830444,31,1179049.8718425408,0.00011683978005470584,79,2,1,1,3,1,4
13.225334785839795,254,1929.342879186397,0.08100463633471836,44,6,1,1,2,3,2
125000.0003,254,0,0,0,20,6,6,7,16,2
333333.3215,254,0,0,0,26,25,25,26,25,3
9.468139615229301,254,1381.2344532712941,0.048796927704549985,44,2,1,1,1,1,1
27.130761,254,3957.899414,0.04536,44,1,1,1,1,1,5
142857.1409,254,0,0,0,15,8,8,8,14,2
111111.1072,254,0,0,0,1,1,1,1,1,5
44.13877870065006,254,5273.112992861992,0.06696816480100706,45,11,1,4,4,10,2
1.108047708235755,254,0,0,0,10,1,1,4,5,2
200000.0051,254,0,0,0,41,15,41,33,41,3
125000.0003,254,0,0,0,7,3,7,12,7,1
22.08822,254,3598.371826,0,45,6,1,1,2,4,2
100000.0025,254,0,0,0,16,6,16,6,16,3
0.5874773767980891,254,53.11648583259573,0.03888902582025126,63,5,1,1,3,5,2
100000.0025,254,0,0,0,7,4,4,4,7,3
125000.0003,254,0,0,0,25,11,25,12,25,3
35.46837049219957,254,4237.288019963105,0.06494348054054513,45,6,1,6,2,6,2
111111.1072,254,0,0,0,9,3,3,3,9,3
27.279989,62,8237.288086,0.073453,85,1,1,1,3,1,1
333333.3215,254,0,0,0,4,1,1,1,1,5
1966.6558903024147,31,576607.4540994976,6.885966298510983e-05,90,8,1,3,5,6,4
333333.3215,254,0,0,0,2,1,1,1,1,4
5763.996506675554,31,4471724.659989213,0.00014025422217355863,190,2,1,1,1,7,4
128.388076,62,6131.503418,0.035668,43,2,1,2,1,2,0
333333.3215,254,0,0,0,7,1,7,1,7,0
18.377723,254,2680.985596,0.04002,44,6,1,1,2,3,5
111111.1072,254,0,0,0,1,1,1,1,1,5
111111.1072,254,0,0,0,6,3,6,11,6,0
26.952541386462965,254,4647.825622375949,0.06610608488170268,55,3,1,3,2,3,4
71.09244316969709,254,7666.123474545841,0.02967823669711917,45,1,1,1,1,1,1
18.722114476144647,254,2731.2261098883196,0.07071623507603578,44,8,2,2,2,5,2
111111.1072,254,0,0,0,1,1,1,1,1,5
100000.0025,254,0,0,0,15,3,3,8,14,0
26.789562297123805,254,5150.214844651713,0.04670213727875065,76,3,1,1,1,2,2
250000.0006,254,0,0,0,7,3,3,4,7,3
90909.0902,254,0,0,0,5,1,1,1,5,2
250000.0006,254,0,0,0,7,4,4,4,7,3
90909.0902,254,0,0,0,10,4,7,7,10,3
83333.33039,254,0,0,0,11,2,5,5,11,3
9723.364010077104,31,7779687.4208621755,0.00015515802574431168,234,1,1,1,3,2,4
26.640243574514955,62,5414.624672664537,0.06810897976813257,83,1,1,1,1,1,1
10.056462034134109,62,494.2032985080629,0.197434019209203,43,2,1,2,1,2,4
30.123385102654204,254,3680.329726684879,0.07189778337086952,44,1,1,1,8,1,1
100000.0025,254,0,0,0,45,18,45,41,45,3
142857.1409,254,0,0,0,7,4,4,4,7,3
4484.204330430582,31,9423492.073374655,0.00016701980343106278,520,2,1,1,2,12,4
71428.57045,254,0,0,0,2,1,1,1,1,5
100000.0025,254,0,0,0,21,4,4,4,21,3
200000.0051,254,0,0,0,5,1,5,2,5,2
90909.0902,254,0,0,0,17,4,7,11,17,3
125000.0003,254,0,0,0,3,2,3,10,3,1
200000.0051,254,0,0,0,30,25,30,25,30,3
66.05207778110181,62,257387.37604024514,0.050066850023500545,804,1,1,1,1,1,1
111111.1072,254,0,0,0,33,10,33,15,33,3
44.68938632531626,62,31718.75516990402,0.03663471934837294,227,2,1,2,4,2,1
111111.1072,254,0,0,0,34,18,34,18,34,3
200000.0051,254,0,0,0,5,2,5,2,5,0
333333.3215,254,0,0,0,8,4,8,13,8,5
64.4031506504199,254,4071.9023016368446,0.05505135441915804,44,1,1,1,1,1,0
111111.1072,254,0,0,0,23,18,23,18,23,3
18.09511458998217,254,4144.6787489733815,0.06250168910760663,61,2,1,2,1,2,1
34.256351,254,4092.492188,0.082433,45,2,1,1,2,1,4
125000.0003,254,0,0,0,38,17,40,18,38,3
2347.139702603533,31,675989.1195223298,5.993326274042521e-05,89,5,1,2,3,6,4
125000.0003,254,0,0,0,3,1,3,1,3,0
4.256145,254,0,0,0,2,2,2,2,2,0
27.22912071868432,254,7086.401784243971,0.059458593546335134,88,3,1,1,1,3,2
35.47222988518599,124,16007.017056026702,0.08821342215417044,149,6,1,1,1,1,0
90909.0902,254,0,0,0,31,1,31,8,31,4
125000.0003,254,0,0,0,10,4,4,4,10,3
1000000.003,254,0,0,0,43,22,43,40,43,3
142857.1409,254,0,0,0,1,1,1,1,1,5
55.01239759023046,254,4605.6475889488,0.04222500939453534,48,2,1,1,2,2,2
10.302015458596351,254,1442.7759809100899,0.1055125966517429,44,4,1,1,2,2,2
250000.0006,254,0,0,0,1,1,1,3,1,5
111111.1072,254,0,0,0,29,11,29,11,29,3
69.39892398182151,254,10624.479128513283,0.04960532529637895,58,1,1,1,1,1,1
94.559808,62,17737.19531,0.043121,80,1,1,1,1,1,1
53.82184059399296,62,116167.29852511334,0.06546779292055227,609,2,1,1,1,2,1
18.016624,254,2628.307617,0.054068,44,2,1,1,1,3,5
63.613399154696026,62,125932.92265139123,0.044931261092415235,541,1,1,1,1,1,1
28.550378597160528,254,3458.0240547519234,0.06943670042328895,44,2,1,2,1,2,4
250000.0006,254,0,0,0,17,4,7,8,17,3
10.064268262310934,62,494.58689821954437,0.19605359188341848,43,4,1,4,2,3,4
111111.1072,254,0,0,0,4,1,4,1,4,4
125000.0003,254,0,0,0,12,6,6,6,12,2
111111.1072,254,0,0,0,15,6,15,6,15,3
2767.0825199051765,31,646040.9609337334,0,87,3,1,1,1,5,4
21.027311,254,2512.062744,0.071626,45,1,1,1,2,1,5
24.530288655956323,254,5811.761720067774,0.06055408189900279,81,3,1,2,1,3,2
563413.0057531379,254,0,0,0,10,1,9,3,9,4
125000.0003,254,0,0,0,9,5,9,15,9,0
26.829964343993034,254,7318.358613222971,0.06238954868502798,82,3,1,1,1,3,2
200000.0051,254,0,0,0,31,25,31,25,31,3
76923.07779,254,0,0,0,6,1,2,2,5,2
100000.0025,254,0,0,0,3,3,3,3,3,3
15.15026,254,2210.155518,0.0695,44,1,1,1,1,1,5
100000.0025,254,0,0,0,10,2,2,2,10,2
25.925347582172485,254,3394.4603593626466,0.06141635974277373,44,3,1,1,1,6,2
1000000.003,254,0,0,0,23,13,23,23,23,3
100000.0025,254,0,0,0,11,2,2,2,11,2
4417.1595231362035,31,1236457.7174897809,0.00015027760604154424,69,1,1,3,5,1,4
125000.0003,254,0,0,0,15,3,3,6,15,3
200000.0051,254,0,0,0,6,2,6,2,6,0
14.93989466170224,62,4783.99519253455,0.07279946039914746,94,2,1,1,2,2,1
3506.802670575101,31,3575362.022396398,0.00013792810910037985,384,10,1,4,6,4,4
43.68388305192936,254,10296.05143027646,0.04100347426363023,70,3,1,2,1,3,2
333333.3215,254,0,0,0,10,10,10,10,10,1
111111.1072,254,0,0,0,5,1,6,1,5,1
250000.0006,254,0,0,0,7,6,7,7,7,3
200000.0051,254,0,0,0,43,24,43,43,43,3
100000.0025,254,0,0,0,1,1,4,4,1,5
1.1073908225130502,254,126.7059893671842,0.04897717184102652,44,5,2,2,2,4,2
77.99706181918398,176,15002.829311391924,0.03794247320377865,72,1,1,1,1,1,1
110.03328266490743,225,7284.047454511004,0.052080512420150465,45,3,1,3,3,2,4
90909.0902,254,0,0,0,17,4,7,11,17,3
250000.0006,254,0,0,0,13,2,2,6,11,2
70.09354112945906,254,8373.841636944053,0.04399077890159692,45,1,1,1,1,1,1
100000.0025,254,0,0,0,22,3,3,4,22,3
17.677637,254,2578.855225,0.041727,44,1,1,9,1,1,5
125000.0003,254,0,0,0,6,1,6,1,6,1
111111.1072,254,0,0,0,43,18,43,45,43,3
29.053782190119517,254,8050.125312988672,0.048971025580699344,94,6,1,2,2,5,2
333333.3215,254,0,0,0,34,23,34,23,34,3
250000.0006,254,0,0,0,9,3,8,8,9,0
24.136283792761176,62,4360.028268510334,0.11262436917330805,91,5,1,1,2,1,1
20.738439660363746,254,3609.7962941106475,0.07263035873670688,55,7,1,1,2,2,2
100000.0025,254,0,0,0,11,3,3,5,11,1
3458.03208,31,10355577,0.000141,743,10,1,1,2,6,4
100000.0025,254,0,0,0,46,18,46,42,46,3
1957.8722426963946,31,675891.4673987434,0.00011330804608245393,90,8,1,5,7,10,4
333333.3215,254,0,0,0,10,10,10,10,10,0
125000.0003,254,0,0,0,7,3,7,6,7,0
333333.3215,254,0,0,0,4,3,4,3,4,0
125000.0003,254,0,0,0,28,1,28,11,28,2
18.391766696465677,254,5113.399586182663,0.10237617725522376,85,4,1,1,1,4,2
11.055128,254,1612.748047,0.128442,44,4,1,1,1,1,5
125000.0003,254,0,0,0,4,1,4,2,4,0
1480.6371027433527,31,404881.5193863553,0,79,7,1,2,4,7,4
90909.0902,254,0,0,0,1,1,1,1,1,5
1000000.003,254,0,0,0,1,1,1,1,2,5
58823.52838,254,0,0,0,1,1,1,1,1,5
20.99476888590864,254,1806.5090102584202,0.09771632253073811,44,2,1,1,1,1,2
28.197094,254,4113.458496,0.04302,44,7,1,7,2,7,2
37.886222851952155,62,40510.149470940814,0.05445393383754058,315,1,1,1,1,1,1
333333.3215,254,0,0,0,32,17,32,32,32,3
125000.0003,254,0,0,0,7,4,7,21,7,0
333333.3215,254,0,0,0,24,23,24,23,24,3
47.29972932682717,254,48983.77774279003,0.0457206048256756,294,1,1,1,1,1,0
59.5998752727936,254,9314.450314435186,0.05583531864469039,116,1,1,1,1,1,0
200000.0051,254,0,0,0,19,4,4,5,17,0
125000.0003,254,0,0,0,5,2,5,3,5,1
333333.3215,254,0,0,0,4,2,4,3,4,0
90909.0902,254,0,0,0,14,4,4,4,14,3
0.9276069053263192,254,0,0,0,1,1,1,2,1,1
74.16664988699503,62,133715.39218652496,0.045964003210589834,480,1,1,1,1,1,1
14.939395,254,2179.394043,0.105138,44,3,1,1,1,1,5
93.301799,254,12324.5166,0.020169,55,6,1,6,2,6,2
18.544143289482136,62,5235.174739393252,0.061356734017206024,76,2,1,1,1,1,1
125000.0003,254,0,0,0,5,3,5,3,5,0
14.107333,254,2058.010986,0.056506,44,1,1,2,2,1,5
250000.0006,254,0,0,0,11,4,4,8,11,0
33.74552499262913,254,3353.53154331913,0.0640904485069845,44,5,1,1,2,1,1
111111.1072,254,0,0,0,6,2,6,10,6,1
333333.3215,254,0,0,0,5,2,5,2,5,1
0.01980989495143616,0,2.9160120636762876,0,9,2,2,2,2,2,4
333333.3215,254,0,0,0,4,2,4,11,4,0
13.635156,62,21681.50195,0.113035,375,1,1,1,1,1,1
16.187591,62,795.504456,0.04704,43,4,1,4,2,4,4
0.21430896717446296,254,0,0,0,4,1,1,2,1,2
33.910977,254,1824.024536,0.075967,44,4,1,1,3,1,2
23.21505521113377,254,2773.4252837707413,0.06658825789765745,45,4,2,2,2,2,2
39.23680384930784,254,4649.323607751657,0.030038186096233724,45,1,1,1,1,1,1
125000.0003,254,0,0,0,4,1,4,11,4,1
250000.0006,254,0,0,0,11,3,3,7,11,0
111111.1072,254,0,0,0,7,3,7,12,7,1
190.27600517431057,31,287138.31459680805,0.0001398526734167303,465,2,1,1,2,2,4
20.903238137363477,62,4865.01641274056,0.06182890593227911,74,1,1,1,1,1,1
125000.0003,254,0,0,0,7,2,7,2,7,0
1.040589,254,0,0,0,20,1,19,20,19,4
83333.33039,254,0,0,0,8,1,1,1,8,3
333333.3215,254,0,0,0,13,4,4,7,12,1
90909.0902,254,0,0,0,1,1,1,1,1,0
200000.0051,254,0,0,0,3,2,2,3,3,3
333333.3215,254,0,0,0,2,1,2,1,1,5
76923.07779,254,0,0,0,35,1,15,15,34,2
100000.0025,254,0,0,0,12,1,1,5,1,5
14.59827372746244,135,2677.2411633801585,0.0661400133886796,62,1,1,1,2,1,1
111111.1072,254,0,0,0,8,4,8,13,8,0
41.685416935259795,62,17564.141652949354,0.06714713604150221,129,3,1,4,2,2,1
66.29901275186934,31,59877.75865500918,0.00014810522886750754,404,3,1,1,6,3,4
0.998503,254,204.86937,0.120888,57,2,2,2,2,2,2
15.378042,254,6397.265137,0,44,1,1,1,1,2,5
21.567435,254,2576.5896,0.059217,45,2,1,1,7,5,5
111111.1072,254,0,0,0,2,1,1,1,1,5
200000.0051,254,0,0,0,5,1,5,5,5,0
12.02168407923812,254,1753.7515488785327,0.053108179675596084,44,1,1,1,1,1,1
20.907842836918707,62,24056.772062162734,0.08062160234205032,301,2,1,1,1,1,1
120.87147454143158,62,1096831.8936284024,0.09479704894874447,1310,2,1,1,1,1,0
250000.0006,254,0,0,0,1,1,2,1,1,5
23.878646697663207,254,2852.7023294589894,0.11020824502789231,45,8,1,4,1,4,4
7.370857,62,362.225006,0.182005,43,3,1,3,1,3,4
93.6840087,62,12512.028654370319,0.05317376980504907,79,1,1,1,1,1,0
46.84270149074182,254,7335.785766304991,0.05863128452235614,62,5,1,3,2,5,2
70.62216597324066,62,114928.59927723525,0.047603950522523246,433,2,1,1,1,1,1
100000.0025,254,0,0,0,15,2,2,7,14,0
38.99422503810662,254,4658.510188254304,0.05030643288786457,45,8,1,2,3,5,2
333333.3215,254,0,0,0,5,1,5,1,5,0
36.10131,254,6291.045898,0.024293,56,6,1,2,2,5,2
250000.0006,254,0,0,0,2,1,1,1,5,5
29.211066,254,3489.748779,0.045486,45,3,1,1,1,1,5
1.3111236610066266,254,294.3067551435776,0.030502150140558428,59,4,2,2,2,4,2
125000.0003,254,0,0,0,7,3,7,12,7,0
0.2586976178593237,254,0,0,0,4,1,2,3,2,1
90909.0902,254,0,0,0,2,1,1,1,5,1
250000.0006,254,0,0,0,21,5,6,6,16,2
142857.1409,254,0,0,0,9,4,9,13,9,5
14.477022211106803,62,5172.644721368014,0.06862770953732508,105,1,1,1,1,1,1
125000.0003,254,0,0,0,6,2,7,10,6,5
1000000.003,254,0,0,0,7,4,4,4,7,3
100000.0025,254,0,0,0,3,2,2,3,3,3
90909.0902,254,0,0,0,2,1,2,2,5,5
39.952589,254,4773.002441,0.053372,45,8,1,2,2,8,4
26.807658968964603,254,5950.65298519362,0.06921284831212134,61,3,1,3,1,3,4
57215.68039212388,254,0,0,0,10,2,2,5,4,0
333333.3215,254,0,0,0,6,2,6,4,6,0
100000.0025,254,0,0,0,12,2,2,8,12,2
2843.051350317602,31,614099.1045876186,0,81,4,1,2,6,3,4
1.2199286655012007,254,145.07310113539978,0.06536519178204314,44,3,1,1,1,4,2
500000.0013,254,0,0,0,13,3,3,7,12,0
200000.0051,254,0,0,0,5,2,5,2,5,0
111111.1072,254,0,0,0,3,1,3,3,3,0
111111.1072,254,0,0,0,7,3,7,3,7,0
90909.0902,254,0,0,0,14,5,5,9,14,2
25.818750313487644,254,6834.99122734942,0.0902859738784707,89,3,1,1,1,5,2
333333.3215,254,0,0,0,8,6,8,23,8,0
3080.5302872632187,31,731112.5240561317,0,89,2,1,1,3,4,4
19.697041147394234,62,16462.227544108177,0.11362590323584784,255,3,1,1,1,1,0
11.749336969113523,62,3316.661718945925,0.08181849300831373,76,1,1,2,2,1,1
33.37516938368153,254,4868.84826629409,0.06245865952291116,44,9,1,7,6,9,2
30.697579010206056,62,11151.356453614399,0.04582289575924108,96,1,1,2,2,1,1
11.938597493740104,254,1436.3465172326403,0.07671185270524139,44,4,1,1,2,2,2
100000.0025,254,0,0,0,3,2,2,2,3,3
20.1516109551285,254,2407.4458253146854,0.08721361152077087,45,7,1,3,2,3,4
125000.0003,254,0,0,0,8,2,8,7,8,0
166666.6608,254,0,0,0,2,2,2,11,2,0
29.394536908781305,31,75162.45455806011,0.00013978482227151355,565,11,1,1,4,5,4
58823.52838,254,0,0,0,1,1,1,1,1,5
333333.3215,254,0,0,0,5,2,5,11,5,5
125000.0003,254,0,0,0,4,1,4,1,4,0
111111.1072,254,0,0,0,7,4,7,21,7,0
500000.0013,254,0,0,0,5,2,5,8,5,0
90909.0902,254,0,0,0,21,4,4,5,16,2
125000.0003,254,0,0,0,8,6,8,23,8,0
14.254444256624199,62,6326.323619710051,0.06614847390905904,134,2,1,2,1,2,4
20.52109115060436,254,2766.956101972449,0.0830473727212704,44,7,1,4,3,4,4
94.6038,254,11302.00098,0.015435,45,1,1,1,2,1,5
333333.3215,254,0,0,0,11,4,4,5,11,2
100000.0025,254,0,0,0,30,12,30,19,30,3
111111.1072,254,0,0,0,7,2,7,11,7,0
52.076264,254,22156.08398,0.046928,117,2,1,1,1,1,3
8.952590309052534,62,2886.0087246417734,0.13537268998854302,86,1,1,2,2,1,1
333333.3215,254,0,0,0,3,2,3,11,3,1
33.204093020873486,254,3966.782289095622,0.05495481425786987,45,5,1,1,1,4,2
125000.0003,254,0,0,0,7,2,7,2,7,0
142857.1409,254,0,0,0,24,12,24,23,24,3
12.858517,254,1875.830688,0.080774,44,1,1,1,2,1,5
1000000.003,254,0,0,0,6,1,6,19,6,4
139.69661719788013,62,1062094.4310104237,0.03955587008934824,1186,1,1,1,1,1,0
98.22400201767337,62,13979.923257041866,0.025258668408036755,71,1,1,1,1,1,1
111111.1072,254,0,0,0,12,1,1,1,12,3
111111.1072,254,0,0,0,5,1,1,2,1,5
333333.3215,254,0,0,0,25,24,24,25,24,3
62.491293253811826,31,7025.336826300638,0.0001595223992659892,53,11,1,2,2,13,4
333333.3215,254,0,0,0,2,2,2,5,2,1
49.081445705096115,42,7689.5531956849145,0.03887187975134282,76,3,1,2,4,2,4
100000.0025,254,0,0,0,5,1,1,1,5,2
125000.0003,254,0,0,0,5,2,5,2,5,1
4583.36045311781,31,13697741.511637475,0.00012935940988214448,809,10,1,3,7,8,4
125000.0003,254,0,0,0,5,2,5,4,5,0
3084.5702552464663,31,7726834.613449324,0.0001808911447411218,622,4,1,1,2,5,4
1000000.003,254,0,0,0,12,3,5,6,12,3
14.355138201111016,254,4041.3667808660657,0.06038528987474835,86,5,1,1,1,3,2
29.328832,254,8368.493164,0.080747,83,5,1,1,1,5,2
111111.1072,254,0,0,0,1,1,1,1,1,2
65.578929,254,7834.496094,0.047774,45,1,1,1,1,1,5
76923.07779,254,0,0,0,34,1,14,14,34,2
440.69023762764994,31,213321.0709041323,0.00017127427929134273,273,5,1,1,2,4,4
26.561531675141254,31,67064.00157285575,0.000135,565,3,1,1,5,2,4
111111.1072,254,0,0,0,32,18,32,32,32,3
5752.453657220161,31,10681810.679162238,0.0001511432026905617,461,14,1,1,6,11,4
125000.0003,254,0,0,0,4,1,4,4,4,0
80.432406,254,9608.991211,0.047203,45,2,1,1,1,1,0
111111.1072,254,0,0,0,41,17,41,18,41,3
100000.0025,254,0,0,0,36,25,36,25,36,3
22.743513,62,6706.691895,0.079004,83,2,1,1,1,1,1
20.602189,254,3005.49585,0.056533,44,10,2,2,2,7,2
17.278594781587977,254,3264.642715897122,0.0743641008666698,54,1,1,1,2,1,2
333333.3215,254,0,0,0,20,18,20,18,20,3
250000.0006,254,0,0,0,45,15,45,15,45,3
24.614488,254,4323.588379,0.067334,46,2,1,1,2,1,1
3910.614505,31,1018994.438,0,76,14,1,3,3,6,4
43.09751370793816,254,12195.55294464339,0.050367520170313804,84,8,1,1,1,7,2
0.861745,254,0,0,0,1,1,1,2,1,0
35.78372482638869,254,13294.158396548117,0.04430891990362769,110,2,1,1,1,1,0
45.78897,254,8630.304688,0.044932,54,4,1,2,2,3,2
2722.75451881057,31,643310.2921236169,0,88,2,1,1,2,4,4
4979.594043609814,31,15521312.181939503,0.00015329913957102121,798,10,1,1,1,12,4
22.452121,254,3918.310791,0.062543,54,5,1,5,1,6,4
100000.0025,254,0,0,0,18,1,1,4,1,5
13.21533960952055,254,1746.8402293637216,0.15498177301056318,44,2,1,1,1,1,4
7115.267374,31,3773124.75,0.00014,136,9,1,3,3,8,4
13.204057258713435,254,2606.4009823400384,0.06340700475837502,60,2,1,1,1,1,4
333333.3215,254,0,0,0,10,10,10,10,10,0
16.300544,254,2377.96167,0.070021,44,1,1,1,1,1,5
125000.0003,254,0,0,0,25,25,27,26,25,3
111111.1072,254,0,0,0,1,1,1,1,1,5
49.27063,254,5886.197754,0.040408,45,13,1,2,3,7,2
111111.1072,254,0,0,0,45,11,45,24,45,3
27.03975709002267,254,4192.573266941258,0.060694928511908976,51,5,1,1,1,5,2
74.28119804061922,254,5877.992035460141,0.056801207479692195,45,1,1,1,3,1,1
40.001984,254,7961.994629,0.049332,57,5,2,5,2,5,2
24.856201,254,3626.081055,0.014163,44,3,1,1,2,1,5
5.073621601627625,254,740.1518844543023,0.07603406790942788,44,6,1,5,1,6,4
32.373304021008884,62,6383.914191156125,0.06465764306100935,86,1,1,1,1,1,1
15.492516,254,2260.084717,0.088851,44,5,1,1,2,1,5
49.320364,254,5892.139648,0.027766,45,20,2,3,3,9,2
90909.0902,254,0,0,0,11,2,2,2,11,2
111111.1072,254,0,0,0,1,1,1,1,1,5
30.62154017846394,62,10708.806468254981,0.048637140811655856,102,1,1,1,1,1,1
100000.0025,254,0,0,0,14,4,7,7,14,3
111111.1072,254,0,0,0,4,1,4,2,4,0
57.91101970991676,254,8959.744690304216,0.03544548849123885,70,2,1,1,3,1,1
115.05903449200144,62,952268.6693663046,0.04065817467342037,1251,1,1,1,2,1,1
333333.3215,254,0,0,0,10,10,10,10,10,0
111111.1072,254,0,0,0,1,1,1,1,1,5
333333.3215,254,0,0,0,10,10,10,10,10,1
333333.3215,254,0,0,0,27,11,27,16,27,3
15.489242,254,2259.606934,0.052111,44,6,1,1,3,1,5
125000.0003,254,0,0,0,30,21,30,22,30,3
111111.1072,254,0,0,0,9,1,8,2,8,4
7565.931961,31,2775616.25,0.000159,123,10,2,2,6,3,4
34.421688511230954,62,23845.209212878985,0.06812306708732346,225,2,1,1,1,1,1
100000.0025,254,0,0,0,29,15,29,18,29,3
200000.0051,254,0,0,0,5,3,6,21,5,1
111111.1072,254,0,0,0,3,1,3,2,3,4
333333.3215,254,0,0,0,9,3,10,10,9,0
500000.0013,254,0,0,0,7,1,7,1,7,2
333333.3215,254,0,0,0,4,2,4,3,4,1
111111.1072,254,0,0,0,27,5,27,10,27,3
1741.656574,31,10554742,0.000146,1176,7,1,1,1,15,4
27.096181,62,1331.58374,0.095068,43,4,1,3,2,5,4
22.6127842226635,254,4629.948470609042,0.042380623894104144,55,3,1,3,2,3,2
2653.525334,31,691432.875,0,76,11,1,2,4,9,4
37.30259393532098,62,11219.856177025726,0.032597718666748224,73,3,1,2,2,2,1
24.535873259946268,254,5799.851948789481,0.08443032607766308,76,3,1,2,1,2,2
333333.3215,254,0,0,0,9,3,10,9,9,0
61.62538504707453,62,229324.05189869172,0.04306725004888322,775,1,1,1,1,1,1
125000.0003,254,0,0,0,6,2,6,2,6,5
250000.0006,254,0,0,0,14,6,6,8,14,2
11.993444,254,1749.631836,0.053925,44,4,1,1,1,1,4
250000.0006,254,0,0,0,9,3,3,4,9,3
